timestamp,reason,labels,counts,snapshot
2025-10-28 18:51:56,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185156.jpg
2025-10-28 18:51:57,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185156.jpg
2025-10-28 18:51:57,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185157.jpg
2025-10-28 18:51:57,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185157.jpg
2025-10-28 18:51:57,Detected: chair,chair,chair:4,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185157.jpg
2025-10-28 18:51:57,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185157.jpg
2025-10-28 18:51:57,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185157.jpg
2025-10-28 18:51:57,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185157.jpg
2025-10-28 18:51:58,Detected: chair,chair,chair:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185157.jpg
2025-10-28 18:51:58,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185158.jpg
2025-10-28 18:51:58,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185158.jpg
2025-10-28 18:51:58,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185158.jpg
2025-10-28 18:51:58,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185158.jpg
2025-10-28 18:51:58,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185158.jpg
2025-10-28 18:51:58,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185158.jpg
2025-10-28 18:51:59,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185158.jpg
2025-10-28 18:51:59,Detected: chair,chair,chair:3,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185159.jpg
2025-10-28 18:51:59,Detected: chair,chair,chair:2,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185159.jpg
2025-10-28 18:51:59,Detected: chair,bicycle;chair,bicycle:1;chair:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185159.jpg
2025-10-28 18:51:59,Detected: chair,bicycle;chair,bicycle:1;chair:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185159.jpg
2025-10-28 18:51:59,Detected: chair,chair;person,chair:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185159.jpg
2025-10-28 18:52:00,Detected: chair,chair;person,chair:1;person:1,/jetson-inference/data/assignment/anomaly_images/anomaly_20251028_185200.jpg
